t_mono,t_wall,anchorID,x,y,z,qx,qy,qz,qw
17.698221916667535,1758062474.0695689,45BA687E-A905-D36F-8907-955048D86C97,-0.45224878,0.9145668,-0.72896355,0.23384327,0.31960157,-0.07885116,0.9148524
17.731055125004787,1758062474.102402,45BA687E-A905-D36F-8907-955048D86C97,-0.45254222,0.9145123,-0.729435,0.2335823,0.31942305,-0.0788742,0.9149794
17.766149375005625,1758062474.1374962,45BA687E-A905-D36F-8907-955048D86C97,-0.4523317,0.91449815,-0.7291839,0.23332697,0.31924838,-0.07889673,0.91510355
17.79741141667182,1758062474.1687584,45BA687E-A905-D36F-8907-955048D86C97,-0.45251742,0.9144541,-0.72949797,0.23307723,0.3190775,-0.07891873,0.91522485
17.857064000003447,1758062474.228411,45BA687E-A905-D36F-8907-955048D86C97,-0.45243627,0.9144271,-0.7293066,0.23301001,0.31934565,-0.07888154,0.91515166
17.866912458339357,1758062474.2382593,45BA687E-A905-D36F-8907-955048D86C97,-0.45256326,0.9143854,-0.72941303,0.23294425,0.31960773,-0.07884515,0.91508
17.90738233333832,1758062474.2787292,45BA687E-A905-D36F-8907-955048D86C97,-0.45258245,0.9143524,-0.72936773,0.23287995,0.31986398,-0.078809574,0.91500986
17.932005333335837,1758062474.3033524,45BA687E-A905-D36F-8907-955048D86C97,-0.45257586,0.91432214,-0.72928727,0.23281708,0.32011443,-0.078774795,0.9149413
17.965109250006208,1758062474.3364563,45BA687E-A905-D36F-8907-955048D86C97,-0.4525649,0.9142928,-0.72920233,0.23275566,0.32035914,-0.078740805,0.9148742
17.998872041673167,1758062474.370219,45BA687E-A905-D36F-8907-955048D86C97,-0.45246053,0.91427094,-0.7289876,0.23269558,0.32059833,-0.078707576,0.9148086
18.039061916671926,1758062474.410409,45BA687E-A905-D36F-8907-955048D86C97,-0.45241895,0.91424227,-0.7290894,0.23261175,0.3204813,-0.078547314,0.9148847
18.067533375004132,1758062474.4388804,45BA687E-A905-D36F-8907-955048D86C97,-0.45232412,0.9142188,-0.7291113,0.23253009,0.32036728,-0.07839117,0.9149587
18.097244291668176,1758062474.4685912,45BA687E-A905-D36F-8907-955048D86C97,-0.452218,0.9141965,-0.7291148,0.23245054,0.32025614,-0.0782391,0.91503084
18.133065541667747,1758062474.5044124,45BA687E-A905-D36F-8907-955048D86C97,-0.4521124,0.9141751,-0.72911435,0.23237304,0.32014796,-0.078090936,0.9151011
18.16538070833485,1758062474.5367277,45BA687E-A905-D36F-8907-955048D86C97,-0.4520093,0.91415435,-0.72911364,0.23229754,0.32004252,-0.07794662,0.9151695
18.197139583338867,1758062474.5684865,45BA687E-A905-D36F-8907-955048D86C97,-0.4519078,0.91413414,-0.7291117,0.23222399,0.31993976,-0.07780597,0.91523606
